CVB CN Equity,COMPASS GOLD CORP,Venture,23.09,238905.3
SNAG CN Equity,SILVER NORTH RESOURCES LTD,Venture,23.09,1079659.0
EPL CN Equity,EAGLE PLAINS RESOURCES LTD,Venture,23.04,411929.2
FFOX CN Equity,FIREFOX GOLD CORP,Venture,22.61,116712.0
LOD CN Equity,LODE GOLD RESOURCES INC,Venture,22.41,389513.4
PNRG CN Equity,PAN AMERICAN ENERGY CORP,Canadian Sec,22.16,254306.6
NTH CN Equity,NORD PRECIOUS METALS MINING,Venture,22.14,706911.6
BEX CN Equity,BENTON RESOURCES INC,Venture,21.97,743385.4
ARU CN Equity,AURANIA RESOURCES LTD,Venture,21.82,126258.1
OTS-H CN Equity,OPTIMUS GOLD CORP,Venture,21.8,2568.5
EAGL CN Equity,EAGLEONE METALS CORP,Canadian Sec,21.45,42757.2
OZ CN Equity,VALKEA RESOURCES CORP,Venture,21.41,196376.3
VMXX CN Equity,VALHALLA METALS INC-SUBORD V,Venture,21.27,13905.83
MAX CN Equity,MAX RESOURCE CORP,Venture,21.09,139847.7
KORE CN Equity,KORE MINING LTD,Venture,20.96,77517.2
CFE CN Equity,CARTIER SILVER CORP,Canadian Sec,20.86,202181.8
KALO CN Equity,KALO GOLD CORP,Venture,20.77,227229.4
BVA CN Equity,BRAVADA GOLD CORP,Venture,20.56,1206364.0
CASA CN Equity,CASA MINERALS INC,Venture,20.43,327311.0
BARU CN Equity,BARU GOLD CORP,Venture,20.18,1613802.0
FTEL CN Equity,FIRST TELLURIUM CORP,Canadian Sec,20.17,195138.6
CXC CN Equity,CMX GOLD & SILVER CORP,Canadian Sec,20.11,16276.5
PINN CN Equity,PINNACLE SILVER AND GOLD COR,Venture,20.06,405740.9
AIR CN Equity,CLEAN AIR METALS INC,Venture,20.04,1489037.0
ZAC CN Equity,ZACATECAS SILVER CORP,Venture,19.84,2242332.0
FYL CN Equity,FINLAY MINERALS LTD,Venture,19.54,202268.5
KAPA CN Equity,KAPA GOLD INC,Venture,19.14,83388.27
GGI CN Equity,GARIBALDI RESOURCES CORP,Venture,19.01,163452.0
TRBC CN Equity,TRIBECA RESOURCES CORP,Venture,19.0,173546.9
FFF CN Equity,55 NORTH MINING INC,Canadian Sec,18.95,52453.46
TBK CN Equity,TRAILBREAKER RESOURCES LTD,Venture,18.73,146052.2
STUV CN Equity,STUVE GOLD CORP,Venture,18.22,18925.7
ATHA CN Equity,ATHENA GOLD CORP,Canadian Sec,18.17,264584.0
W CN Equity,SPARTAN METALS CORP,Venture,18.15,131951.5
PER CN Equity,PERUVIAN METALS CORP,Venture,18.14,956107.4
BFM CN Equity,BEDFORD METALS CORP,Venture,18.12,114014.5
CN CN Equity,CONDOR RESOURCES INC,Venture,18.04,205065.4
OTMC CN Equity,ORETERRA METALS CORP,Venture,17.98,67122.83
CBG CN Equity,CHIBOUGAMAU INDEPENDENT MINE,Venture,17.91,40071.93
NUKV CN Equity,NUCLEAR VISION LTD,Canadian Sec,17.81,249073.8
MTT CN Equity,MAGNA TERRA MINERALS INC,Venture,17.79,222658.2
NBY CN Equity,NIOBAY METALS INC,Venture,17.77,598422.3
RDU CN Equity,RADIUS GOLD INC,Venture,17.36,364128.8
WSK CN Equity,WILDSKY RESOURCES INC,Venture,16.83,18698.87
PA CN Equity,PALAMINA CORP,Venture,16.78,137975.5
BRAZ CN Equity,CANARY GOLD CORP,Canadian Sec,16.76,139682.7
GDP CN Equity,GOLDEN PURSUIT RESOURCES LTD,Venture,16.64,38137.33
SGU CN Equity,SIGNATURE RESOURCES LTD,Venture,16.56,166160.6
URZ CN Equity,URZ3 ENERGY CORP,Venture,16.54,81424.03
RRI CN Equity,RIVERSIDE RESOURCES INC,Venture,16.45,168671.1
HWY CN Equity,HIGHWAY 50 GOLD CORP,Venture,16.13,34036.57
BAT CN Equity,BATERO GOLD CORP,Venture,16.13,409964.2
FRED CN Equity,FREDONIA MINING INC,Venture,15.96,46939.13
RGR CN Equity,RIO GRANDE RESOURCES LTD,Canadian Sec,15.94,64461.37
LGHT CN Equity,LIGHTHOUSE GOLD INC,Canadian Sec,15.9,391591.2
EXG CN Equity,EXGEN RESOURCES INC,Venture,15.83,264320.0
AMCO CN Equity,AMERICORE RESOURCES CORP,Venture,15.82,243442.4
VIZ CN Equity,VISIONARY METALS CORP,Venture,15.81,88658.27
DYG CN Equity,DYNASTY GOLD CORP,Venture,15.53,357681.5
UE CN Equity,URANO ENERGY CORP,Canadian Sec,15.45,274467.9
NBLC CN Equity,NOBEL RESOURCES CORP,Venture,15.37,1585477.0
ELY CN Equity,ELECTRUM DISCOVERY CORP,Venture,15.29,976760.6
AERO CN Equity,AERO ENERGY LTD,Venture,15.19,95094.43
ELEF CN Equity,SILVER ELEPHANT MINING CORP,Toronto,14.98,314854.0
HPM CN Equity,HALCONES PRECIOUS METALS COR,Venture,14.87,773716.5
SNG CN Equity,SILVER RANGE RESOURCES LTD,Venture,14.76,204897.3
ENDR CN Equity,ENDURO METALS CORP,Venture,14.45,291431.8
ZIGY CN Equity,STARDUST METAL CORP,Canadian Sec,13.91,31952.73
AUQ CN Equity,AUQ GOLD MINING INC,Venture,13.8,19102.13
SGZ CN Equity,SEGO RESOURCES INC,Venture,13.66,579666.1
RUSH CN Equity,CAROLINA RUSH CORP,Venture,13.62,107751.8
SRAN CN Equity,SRANAN GOLD CORP,Canadian Sec,13.57,343911.0
FTSP US Equity,FINTRADE SHERPA INC,OTC US,13.55,933.33
CCMI CN Equity,CANADIAN CRITICAL MINERALS I,Venture,13.51,1222177.0
MEO CN Equity,CAMEO RESOURCES INC,Canadian Sec,13.12,14064.0
ZON CN Equity,ZONTE METALS INC,Venture,12.94,194126.2
KOG CN Equity,KO GOLD INC,Canadian Sec,12.86,25916.73
WGLD CN Equity,WESTERN GOLD EXPLORATION LTD,Venture,12.74,10692.53
SKP CN Equity,STRIKEPOINT GOLD INC,Venture,12.48,676912.3
GPS CN Equity,GREAT PLAINS METALS CORP,Venture,12.08,109564.8
REX CN Equity,OREX MINERALS INC,Venture,11.91,487523.4
GRG CN Equity,GOLDEN ARROW RESOURCES CORP,Venture,11.86,323628.0
WGF CN Equity,WESCAN GOLDFIELDS INC,Venture,11.82,19496.07
RLYG CN Equity,RILEY GOLD CORP,Venture,11.81,23014.1
AUGC CN Equity,AU GOLD CORP,Venture,11.54,278259.8
GPM CN Equity,GPM METALS INC,Venture,11.5,222725.6
TG CN Equity,TRIFECTA GOLD LTD,Venture,11.45,119216.3
NOVA CN Equity,ERANOVA METALS INC,Venture,11.28,154892.6
ORS CN Equity,ORESTONE MINING CORP,Venture,11.23,356321.5
FAS CN Equity,FIRST ANDES SILVER LTD,Venture,11.12,928911.2
SRGZ US Equity,STAR GOLD CORP,OTC US,11.08,48629.67
OC CN Equity,OLIVE RESOURCE CAPITAL INC,Venture,10.92,194578.2
AWX CN Equity,ARCWEST EXPLORATION INC,Venture,10.86,83761.3
SVBL US Equity,SILVER BULL RES INC,OTC US,10.84,40532.37
BTU CN Equity,BTU METALS CORP,Venture,10.81,632703.1
NAR CN Equity,NORTH ARROW MINERALS INC,Venture,10.72,96053.2
NSG CN Equity,NORTHSTAR GOLD CORP,Canadian Sec,10.63,427484.2
SXL CN Equity,SLAM EXPLORATION LTD,Venture,10.61,125679.3
ASL CN Equity,ARGENTUM SILVER CORP,Venture,10.58,54847.37
GHR-H CN Equity,GOLDEN HARP RESOURCES INC,Venture,10.52,11158.8
SILV CN Equity,SILVER VALLEY METALS CORP,Venture,10.43,295234.2
HVG CN Equity,HARVEST GOLD CORP,Venture,10.32,775416.7
BOCA CN Equity,BOCANA RESOURCES CORP,Venture,10.31,774727.3
GGM CN Equity,GRANADA GOLD MINE INC,Venture,9.91,1211333.0
CQR CN Equity,CONQUEST RESOURCES LTD,Venture,9.9,155884.3
CAPR CN Equity,CAPROCK MINING CORP,Canadian Sec,9.87,109850.4
MEK CN Equity,METALS CREEK RESOURCES CORP,Venture,9.72,437897.3
SWLF CN Equity,SILVER WOLF EXPLORATION LTD,Venture,9.64,239051.5
KBRA CN Equity,KUBERA GOLD CORP,Venture,9.59,26.9
HAMR CN Equity,SILVER HAMMER MINING CORP,Canadian Sec,9.52,1487021.0
RCT CN Equity,ROCHESTER RESOURCES LTD,Venture,9.43,97229.4
KS CN Equity,KLONDIKE SILVER CORP,Venture,9.41,1832104.0
LSTR CN Equity,LODESTAR METALS CORP,Venture,9.28,210059.8
TAUR CN Equity,TAURUS GOLD CORP,Canadian Sec,9.24,19962.6
GCC CN Equity,GOLDEN CARIBOO RESOURCES LTD,Canadian Sec,9.08,722545.2
BGLD CN Equity,BOREAL GOLD INC,Canadian Sec,9.08,58895.5
PRR CN Equity,PROSPECT RIDGE RESOURCES COR,Canadian Sec,9.04,264760.6
ARQ CN Equity,ARGO GOLD INC,Canadian Sec,9.0,146547.1
APN CN Equity,ALTIPLANO METALS INC,Venture,8.88,225165.3
MASS CN Equity,MASIVO SILVER CORP,Venture,8.87,677770.3
SLO CN Equity,STARLO VENTURES LTD,Canadian Sec,8.74,5236.17
ATC CN Equity,ATERRA METALS INC,Canadian Sec,8.7,1059204.0
TCO CN Equity,TRANSATLANTIC MINING CORP,Venture,8.66,234523.6
CLZ CN Equity,CANASIL RESOURCES,Venture,8.63,378062.9
LMG CN Equity,LINCOLN GOLD MINING INC,Venture,8.59,54719.43
VVC CN Equity,VVC EXPLORATION CORP,Venture,8.59,41656.5
CGD CN Equity,CARLIN GOLD CORPORATION,Venture,8.51,10321.2
CSG CN Equity,COSIGO RESOURCES LTD,Venture,8.28,47061.63
CAN CN Equity,CANADIAN GOLD RESOURCES LTD,Venture,8.14,427556.1
DFR CN Equity,DFR GOLD INC,Venture,8.13,37238.43
PGC CN Equity,PLATO GOLD CORP,Venture,8.07,69832.3
CBI CN Equity,COLIBRI RESOURCES CORP,Venture,7.93,53426.5
CRD CN Equity,COPPER ROAD RESOURCES INC,Venture,7.63,301702.2
AUEN CN Equity,GOLDEN SKY MINERALS CORP-A,Venture,7.63,47149.5
GPO CN Equity,GOLD PORT CORP,Canadian Sec,7.55,90997.66
FINX CN Equity,FINEX METALS LTD,Venture,7.47,192601.5
NVX CN Equity,NV GOLD CORP,Venture,7.41,27112.6
GZD CN Equity,GRIZZLY DISCOVERIES INC,Venture,7.23,221610.3
GUG CN Equity,GUNGNIR RESOURCES INC,Venture,7.18,803552.9
LECR CN Equity,LEOCOR MINING INC,Canadian Sec,7.09,115307.2
CMET CN Equity,CLARITY METALS CORP,Canadian Sec,7.09,232984.9
WINS CN Equity,WINSHEAR GOLD CORP,Venture,7.08,73608.8
XTM CN Equity,TRANSITION METALS CORP,Venture,6.96,153807.1
FMN CN Equity,FIDELITY MINERALS CORP,Venture,6.95,13626.93
BGF CN Equity,BEAUCE GOLD FIELDS INC,Venture,6.93,160806.2
ALMA CN Equity,ALMA GOLD INC,Canadian Sec,6.93,108025.6
BGD CN Equity,BULLION GOLD RESOURCES CORP,Venture,6.83,158051.9
RFR CN Equity,RENFORTH RESOURCES INC,Canadian Sec,6.81,403566.8
GLD CN Equity,GOLD FINDER RESOURCES LTD,Venture,6.78,448619.9
NRN CN Equity,NORTHERN SHIELD RESOURCES IN,Venture,6.77,178997.2
MCL CN Equity,MCLAREN RESOURCES INC,Canadian Sec,6.75,53943.4
ETF CN Equity,EASTFIELD RESOURCES LTD,Venture,6.69,235456.1
VGD CN Equity,VISIBLE GOLD MINES INC,Venture,6.69,69646.16
TRU CN Equity,TRU PRECIOUS METALS CORP,Venture,6.58,263425.0
MEX CN Equity,MEXICAN GOLD MINING CORP,Venture,6.55,82377.63
LPK CN Equity,LUPAKA GOLD CORP,Venture,6.52,9182.13
CRC CN Equity,CANTER RESOURCES CORP,Canadian Sec,6.44,13808.23
GNG CN Equity,GOLDEN GOLIATH RESOURCES LTD,Venture,6.42,46222.73
MAGE US Equity,MAGELLAN COPPER AND GOLD COR,OTC US,6.41,6127.87
MTH CN Equity,MAMMOTH RESOURCES CORP,Venture,6.39,94179.53
ANTL CN Equity,ANTLER GOLD INC,Venture,6.36,19010.43
EMR CN Equity,EMERGENT METALS CORP,Venture,6.28,569290.4
SUI CN Equity,SUPERIOR MINING INTERNATIONA,Venture,6.27,26692.17
LUX CN Equity,NEWLOX GOLD VENTURES CORP,Canadian Sec,6.25,450167.1
ADZ CN Equity,ADAMERA MINERALS CORP,Venture,6.24,146542.1
SPX CN Equity,STELLAR AFRICAGOLD INC,Venture,6.17,113457.2
QCX CN Equity,QCX GOLD CORP,Venture,6.16,3307.03
NATN CN Equity,NATION GOLD CORP,Canadian Sec,6.08,61879.9
USHA CN Equity,USHA RESOURCES LTD,Venture,5.98,162668.9
ASHL CN Equity,ASHLEY GOLD CORP,Canadian Sec,5.96,159924.7
ORNG CN Equity,OREGEN ENERGY CORP,Canadian Sec,5.91,50693.5
CTG CN Equity,CENTENARIO GOLD CORP,Venture,5.84,21285.37
GGC CN Equity,GENERIC GOLD CORP,Canadian Sec,5.58,76802.7
ZFR CN Equity,ZEPHYR MINERALS LTD,Venture,5.53,47567.13
SKYG CN Equity,SKY GOLD CORP,Venture,5.52,134634.6
MDM CN Equity,MADORO METALS CORP,Venture,5.46,152217.5
APX CN Equity,APEX RESOURCES INC,Venture,5.41,58584.77
WIN CN Equity,WINDFALL GEOTEK INC,Canadian Sec,5.36,382074.4
MLKM CN Equity,MAYO LAKE MINERALS INC,Canadian Sec,5.19,49439.23
STRM CN Equity,STORM EXPLORATION INC,Venture,5.17,36142.9
MKR CN Equity,MELKIOR RESOURCES INC,Venture,5.13,48245.2
NXS CN Equity,NEXUS GOLD CORP- A,Venture,5.08,77875.9
SMP CN Equity,SOUTHERN EMPIRE RESOURCES CO,Venture,5.06,67135.3
SPD CN Equity,SILVER PREDATOR CORP,Venture,4.95,30537.5
TGMR US Equity,TROY GOLD & MINERAL CORP,OTC US,4.92,110.67
ABM CN Equity,ABEN GOLD CORP,Venture,4.88,174550.4
GCN CN Equity,GOLDCLIFF RESOURCES CORP,Venture,4.85,147514.5
PGOL US Equity,PATRIOT GOLD CORP,OTC US,4.83,59578.96
KIB CN Equity,KIBOKO GOLD INC,Venture,4.81,19096.17
AMZ CN Equity,AZUCAR MINERALS LTD,Venture,4.8,78214.34
NL CN Equity,NORTHERN LION GOLD CORP,Venture,4.76,953.2
HAY CN Equity,HAYASA METALS INC,Venture,4.7,108257.2
STK CN Equity,SILVERSTOCK METALS INC,Canadian Sec,4.7,9516.5
CZ-H CN Equity,CASSIUS VENTURES LTD,Venture,4.55,2856.03
LORD CN Equity,ST JAMES GOLD CORP,Venture,4.54,10210.4
MSC CN Equity,MILLENNIUM SILVER CORP,Venture,4.43,1962586.0
WKG CN Equity,WESTKAM GOLD CORP,Venture,4.38,80490.93
KGC CN Equity,KESTREL GOLD INC,Venture,4.35,178645.2
AWM CN Equity,ANGEL WING METALS INC,Venture,4.32,138692.8
ELEM CN Equity,ELEMENT79 GOLD CORP,Canadian Sec,4.15,317439.7
SYG CN Equity,SYLLA GOLD CORP,Venture,4.13,277690.6
MMM CN Equity,MINCO CAPITAL CORP,Venture,4.1,72376.73
TNO-H CN Equity,TERRENO RESOURCES CORP,Venture,4.08,105066.3
CRB CN Equity,CARIBOO ROSE RESOURCES LTD,Venture,4.07,187494.1
IMR CN Equity,IMETAL RESOURCES INC,Venture,4.04,495211.4
AUMN US Equity,GOLDEN MINERALS CO,OTC US,4.03,86977.07
OPHR CN Equity,OPHIR METALS CORP,Venture,4.0,146687.3
NGRC US Equity,NATIONAL GRAPHITE CORP,OTC US,3.93,4782.53
AA CN Equity,AVVENTURA RESOURCES LTD,Canadian Sec,3.92,34277.6
RNCH CN Equity,RANCHERO GOLD CORP,Venture,3.88,2980.07
AUEX CN Equity,ADVANCED GOLD EXPLORATION IN,Canadian Sec,3.83,37190.87
PHD CN Equity,PROVIDENCE GOLD MINES INC,Venture,3.82,63996.3
DOS CN Equity,DIOS EXPLORATION INC,Venture,3.8,414919.2
LINE CN Equity,LINEAR MINERALS CORP,Canadian Sec,3.76,134483.4
KGL-H CN Equity,KGL RESOURCES LTD,Venture,3.75,6143.7
OPW CN Equity,OPAWICA EXPLORATIONS INC,Venture,3.74,122555.0
STNG CN Equity,STINGER RESOURCES INC,Canadian Sec,3.7,50784.87
GNT-H CN Equity,GENTOR RESOURCES INC,Venture,3.7,1003.93
GSRI CN Equity,GOLDEN SHIELD RESOURCES INC,Canadian Sec,3.67,16261.63
CUEX CN Equity,COPPEREX RESOURCES CORP,Venture,3.66,74366.84
GRI CN Equity,GALORE RESOURCES INC,Venture,3.55,17251.33
EAU CN Equity,ENGINEER GOLD MINES LTD,Venture,3.52,51599.73
GLDN CN Equity,GOLDEN RIDGE RESOURCES LTD,Venture,3.51,174815.1
KVM CN Equity,KINGSVIEW MINERALS LTD,Canadian Sec,3.35,16825.63
FEX CN Equity,FJORDLAND EXPLORATION INC,Venture,3.32,137931.0
PPM CN Equity,PACIFIC IMPERIAL MINES INC,Venture,3.31,594788.8
EOM CN Equity,ECO ORO MINERALS CORP,Canadian Sec,3.2,73404.4
KENY CN Equity,MAKENITA RESOURCES INC,Canadian Sec,3.16,101869.7
BMV CN Equity,BATHURST METALS CORP,Venture,3.11,141200.0
EGM CN Equity,ENGOLD MINES LTD,Venture,3.1,19690.2
PGX CN Equity,PROSPER GOLD CORP,Venture,3.1,303061.0
GGX CN Equity,GGX GOLD CORP,Venture,3.07,47442.8
IMM CN Equity,INTERNATIONAL METALS MINING,Venture,3.04,5552.6
NT CN Equity,NEWTERRA RESOURCES INC,Canadian Sec,3.02,12132.0
FLOD US Equity,FLOWERY GOLD MINES CO/NEV,OTC US,2.86,283.33
GLDR CN Equity,GOLDEN RAPTURE MINING CORP,Canadian Sec,2.86,142021.1
VYC-H CN Equity,VANITY CAPITAL INC,Venture,2.85,1421.67
NSJ CN Equity,NSJ GOLD CORP,Canadian Sec,2.79,8168.13
WLR CN Equity,WALKER LANE RESOURCES LTD,Venture,2.74,100958.2
GSS CN Equity,GOSSAN RESOURCES,Venture,2.7,77356.9
BG CN Equity,BIG GOLD INC,Canadian Sec,2.69,710921.9
ALM CN Equity,ALLIANCE MINING CORP,Venture,2.66,5165.73
GST CN Equity,GOLD STRATEGY INC,Venture,2.65,831.63
CBA CN Equity,CHAMPION BEAR RESOURCES LTD,Venture,2.63,100577.1
BMXI US Equity,BROOKMOUNT EXPLORATIONS INC,OTC US,2.62,3532857.25
RMO CN Equity,RAINY MOUNTAIN ROYALTY CORP,Venture,2.6,6722.63
PRS-H CN Equity,PRISM RESOURCES INC,Venture,2.6,7692.37
GOR CN Equity,GOLDREA RESOURCES CORP,Canadian Sec,2.57,94658.5
MMN CN Equity,MONARCA MINERALS INC,Venture,2.53,695891.2
BRON CN Equity,BRONCO RESOURCES CORP,Venture,2.52,85025.0
NVR CN Equity,NORTH VALLEY RESOURCES LTD,Canadian Sec,2.52,9196.33
ZLTO CN Equity,BULGOLD INC,Venture,2.46,72538.87
AGH-H CN Equity,CANADIAN SILVER HUNTER,Venture,2.42,69983.5
WNFT US Equity,WORLDWIDE NFT INC,OTC US,2.41,83941.5
PEGA CN Equity,PEGASUS RESOURCES INC,Venture,2.39,182006.6
MSCH US Equity,MAINSTREETCHAMBER HOLDINGS I,OTC US,2.37,190.07
FWM CN Equity,FLOW METALS CORP,Canadian Sec,2.35,9816.3
JDN CN Equity,JAYDEN RESOURCES INC,Venture,2.34,12727.8
AIS CN Equity,A.I.S. RESOURCES LTD,Venture,2.24,112005.6
DG CN Equity,DIXIE GOLD INC,Venture,2.22,43601.73
IN CN Equity,INFIELD MINERALS CORP,Venture,2.19,42112.96
GRHK CN Equity,GREENHAWK RESOURCES INC,Canadian Sec,2.15,277277.6
ADP CN Equity,ADELPHI METALS INC,Canadian Sec,2.13,1798.27
PBM CN Equity,PACIFIC BAY MINERALS LTD,Venture,2.12,60456.63
BIRD CN Equity,THUNDERBIRD MINERALS CORP,Venture,2.06,29873.3
NEWD CN Equity,NEWFOUNDLAND DISCOVERY CORP,Canadian Sec,2.05,65297.2
GGLD CN Equity,GENERAL COPPER GOLD CORP,Canadian Sec,2.02,119330.1
NVT CN Equity,NORTEC MINERALS CORP,Venture,2.01,59398.83
CMP CN Equity,CMP MINING INC,Canadian Sec,1.95,15121.57
SAF-H CN Equity,SEASIF EXPLORATION INC,Venture,1.94,137244.7
STW CN Equity,STOCKWORKS GOLD INC,Venture,1.93,14014.97
AMNP US Equity,AMERICAN SIERRA GOLD CORP,OTC US,1.9,26219.67
AML CN Equity,AKWAABA MINING LTD,Venture,1.9,4139.47
RNGC US Equity,RANGER GOLD CORP,OTC US,1.85,4020.67
BURY CN Equity,BURRELL RESOURCES INC,Canadian Sec,1.83,1533.33
TGII CN Equity,TROJAN GOLD INC,Canadian Sec,1.83,204746.0
PLLR CN Equity,FORTY PILLARS MINING CORP,Canadian Sec,1.81,397604.2
FG CN Equity,FALCON GOLD CORP,Venture,1.78,1045764.0
APMI CN Equity,APOGEE MINERALS LTD,Venture,1.75,15839.57
SAND CN Equity,SILVER SANDS RESOURCES CORP,Canadian Sec,1.73,81980.97
AVG CN Equity,AVIDIAN GOLD CORP,Venture,1.73,24744.47
TGLD CN Equity,TORRENT GOLD INC,Canadian Sec,1.69,655.1
BOLT CN Equity,BOLT METALS CORP,Canadian Sec,1.64,18099.2
AUR-H CN Equity,AURORA ROYALTIES INC,Venture,1.62,22671.53
MCA-H CN Equity,MILNER CONS SILVER MINES LTD,Venture,1.58,635.07
GHL CN Equity,GOLDHILLS HOLDING LTD,Venture,1.57,5208.33
HANS CN Equity,HANSTONE GOLD CORP,Venture,1.55,30512.87
ALT CN Equity,ALTURAS MINERALS CORP,Venture,1.46,65744.47
DHR CN Equity,DISCOVERY HARBOUR RESOURCES,Venture,1.45,18330.73
NUG CN Equity,NULEGACY GOLD CORP,Venture,1.32,3433.23
PATH CN Equity,NEWPATH RESOURCES INC,Canadian Sec,1.28,26972.83
INFM CN Equity,INFINICO METALS CORP,Venture,1.27,150118.3
TRS CN Equity,TRES-OR RESOURCES LTD,Venture,1.26,18961.17
GBML CN Equity,GLOBAL BATTERY METALS LTD,Venture,1.26,17860.0
GRAY CN Equity,GRAYCLIFF EXPLORATION LTD,Canadian Sec,1.23,20798.2
HRK CN Equity,HIGHROCK RESOURCES LTD,Canadian Sec,1.17,9000.87
AORO CN Equity,ALORO MINING CORP,Venture,1.15,60294.4
SA-H CN Equity,SOUTHERN ARC MINERALS INC/A,Venture,1.14,7553.13
FUTR CN Equity,GOLD'N FUTURES MINERAL CORP,Canadian Sec,1.12,309169.2
OTGO-H CN Equity,O2GOLD INC,Venture,1.1,23350.4
CSL-H CN Equity,COMSTOCK METALS LTD,Venture,1.04,5964.23
RGLD CN Equity,RED LAKE GOLD INC,Canadian Sec,1.01,260754.8
VAX CN Equity,VANTEX RESOURCES LTD,Venture,0.99,16249.37
BST CN Equity,BESSOR MINERALS INC,Venture,0.94,24997.67
BIGT CN Equity,BIG TREE CARBON INC,Venture,0.89,86177.63
MXL-H CN Equity,MX GOLD CORP,Venture,0.85,3382.27
OSCI US Equity,OSCEOLA GOLD INC,OTC US,0.85,154542.83
ACRE CN Equity,AMERICAN CRITICAL ELEMENTS I,Canadian Sec,0.84,108.33
JADE CN Equity,JADE LEADER CORP,Venture,0.75,32235.0
RTM CN Equity,RT MINERALS CORP,Venture,0.69,39323.77
HNDI US Equity,HANDENI GOLD INC,OTC US,0.64,632.43
KEON-H CN Equity,KEON CAPITAL INC,Venture,0.6,153.87
PGA CN Equity,PEGMATITE ONE LITHIUM AND GO,Canadian Sec,0.6,4293.1
HAWK CN Equity,HAWKEYE GOLD & DIAMOND INC,Venture,0.59,106700.8
ETI CN Equity,ENVIROMETAL TECHNOLOGIES INC,Canadian Sec,0.57,115224.9
DTII US Equity,DEFENSE TECHNOLOGIES INTERNA,OTC US,0.56,11387.77
TRII US Equity,TRIO RESOURCES INC,OTC US,0.49,28703.33
GYGC US Equity,GUYANA GOLD CORP,OTC US,0.46,50424.2
KLM CN Equity,KERMODE RESOURCES LTD,Venture,0.46,372616.9
GRMC US Equity,GOLDRICH MINING CO,OTC US,,20.0
RRM-H CN Equity,ROSS RIVER MINERALS INC,Venture,0.39,2144.2
UARI US Equity,URANIUM AMERICAN RESOURCES I,OTC US,0.37,352272.38
JSHG US Equity,JOSHUA GOLD RESOURCES INC,OTC US,0.26,210349.86
RMRK US Equity,RIMROCK GOLD CORP,OTC US,0.23,8953469.0
ECPN US Equity,EL CAPITAN PRECIOUS METALS,OTC US,0.22,3856.73
NWPG US Equity,NEWPORT GOLD INC,OTC US,0.19,1963152.63
RNGG US Equity,RENO GOLD CORP,OTC US,0.17,1548.8
CMHZ US Equity,BANNY COSMIC INTERNATIONAL H,OTC US,0.17,33.33
STAL US Equity,STAR ALLIANCE INTERNATIONAL,OTC US,0.1,170301.23
AAGC US Equity,ALL AMERICAN GOLD CORP,OTC US,0.08,4279902.5
OATN US Equity,OAT INC,OTC US,0.07,1847.0
SSOK US Equity,SUNSTOCK INC,OTC US,0.07,127.27
RVBR US Equity,MARKRAY CORP,OTC US,0.07,31645.9
NRPI US Equity,NRP STONE INC,OTC US,0.06,16421.27
GSDC US Equity,GOLDSANDS DEVELOPMENT CO,OTC US,0.06,1870.0
USCS US Equity,USCORP,OTC US,0.05,4236.67
ARAO US Equity,AURASOURCE INC,OTC US,,0.0
PRMO US Equity,PROM RESOURCES INC,OTC US,0.02,238.57
RREE US Equity,RESOURCETEC CORPORATION,OTC US,0.02,831.27
SSTT US Equity,SSTARTRADE TECH INC,OTC US,0.02,6.4
AFYG US Equity,AFFINITY GOLD CORP,OTC US,0.01,341.67
GKIN US Equity,GUSKIN GOLD CORP,OTC US,0.01,39.57
OTMN US Equity,O T MINING CORP,OTC US,0.0,1456.17
LKAI US Equity,LKA GOLD INC,OTC US,,0.0
HXPN US Equity,HARRIS EXPLORATION INC,OTC US,0.0,43.33
TMBXF US Equity,TOMBSTONE EXPLORATION CORP,OTC US,,0.0
EGDD US Equity,EASTERN GOLDFIELDS INC,OTC US,,0.0
PMMEF US Equity,PREMIUM EXPLORATION INC,OTC US,,0.0
ONSS US Equity,ONASSIS HOLDINGS CORP,OTC US,0.0,33.33
PGVI US Equity,PROMITHIAN GLOBAL VENTURES I,OTC US,0.0,20.0
GBGD US Equity,GLOBAL GOLD CORP,OTC US,0.0,8.7
QMEI US Equity,QUANTUM METAL EXCHANGE INC,OTC US,,0.0
AGCZ US Equity,ANDES GOLD CORP,OTC US,0.0,8144.93
NWGC US Equity,NEW WORLD GOLD CORP,OTC US,,3774.4
AIVN US Equity,AMERICAN INTERNATIONAL VENT,OTC US,,2381.3
BDGC-H CN Equity,BOUNDARY GOLD & COPPER MININ,Venture,,
SDRC US Equity,SIDNEY RESOURCES CORP,OTC US,,237999.47
BRYN US Equity,BRYN RESOURCES INC,OTC US,,34.13
HGLC US Equity,HUNT GOLD CORP,OTC US,,57776.33
MLCL CN Equity,MOLECULE HOLDINGS INC,Canadian Sec,,
PSGR US Equity,PERSHING RESOURCES CO INC,OTC US,,113176.34
MAOMF US Equity,MAUDORE MINERALS LTD,OTC US,,0.0
TODM US Equity,TONOPAH DIVIDE MINING,OTC US,,
WRI CN Equity,WASECO RESOURCES INC,Venture,,
LNXGF US Equity,0187279 BC LTD,OTC US,,366.67
NHLI US Equity,NOUVEAU HOLDINGS INC,OTC US,,0.0
CSQ CN Equity,CANAMEX GOLD CORP,Canadian Sec,,
EDGM CN Equity,EDGEMONT GOLD CORP,Canadian Sec,,
FENX CN Equity,FENIXORO GOLD CORP,Canadian Sec,,
